KerbsideID,Zone_Number
66076,7550.0
,7716.0
,900004.0
,900004.0
,900004.0
,900004.0
53818,7329.0
,900002.0
,900002.0
,7716.0
,900005.0
,900009.0
23250,7939.0
58817,7930.0
65147,7556.0
,900004.0
,900004.0
,7301.0
71854,900004.0
,7049.0
,7053.0
,7049.0
,900009.0
,900009.0
,7049.0
,7049.0
,900009.0
,900009.0
,900009.0
,900009.0
,900002.0
,7089.0
,900006.0
,900009.0
,900009.0
,900009.0
,900009.0
62888,7507.0
,900009.0
,7049.0
,7753.0
,900002.0
,900005.0
,900005.0
,900002.0
,900002.0
,900002.0
,900011.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900001.0
,900002.0
,900002.0
,900005.0
,900002.0
,900023.0
,900011.0
,7722.0
,900002.0
,900004.0
,900002.0
,900002.0
,900005.0
,900002.0
,7800.0
,900002.0
,900005.0
,900002.0
,900010.0
,900014.0
,900002.0
,900002.0
,7250.0
,900005.0
,7301.0
,900004.0
,900002.0
,900002.0
,900002.0
,7722.0
,7722.0
,900002.0
,900002.0
,900005.0
,900005.0
,900001.0
,900004.0
,900010.0
,900005.0
,900005.0
,900002.0
,900002.0
,900004.0
,900002.0
,900002.0
,900002.0
,900005.0
,900005.0
,900005.0
,900004.0
,900002.0
,900002.0
,900002.0
,7250.0
,900002.0
,900002.0
,900004.0
,900002.0
,900005.0
,7250.0
,900002.0
,900002.0
,900002.0
,900002.0
,900005.0
,900002.0
,900001.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,7348.0
,900002.0
,7348.0
,900010.0
,900012.0
,900002.0
,900011.0
,900002.0
,900002.0
,900002.0
,900002.0
,7739.0
,900004.0
,900002.0
,900010.0
,900002.0
,900005.0
,7800.0
,900002.0
,7250.0
,900005.0
,900005.0
,900017.0
,900002.0
,7250.0
,900004.0
,900002.0
,900002.0
,7753.0
,900002.0
,900011.0
,900002.0
,900002.0
,900005.0
,7348.0
,900002.0
,900002.0
,900002.0
,900005.0
,900005.0
,900005.0
,900013.0
,900002.0
,900002.0
,7236.0
,900002.0
,900010.0
,900002.0
,7250.0
,7753.0
,7766.0
,900002.0
,900002.0
,7348.0
54727,7503.0
67331,7498.0
60736,7438.0
60711,7438.0
65027,7763.0
65071,7570.0
65069,7570.0
65037,7570.0
,7570.0
,7570.0
52215,7639.0
52233,7639.0
62315,7362.0
,7415.0
,7343.0
,7335.0
,7628.0
,7628.0
,7674.0
,7628.0
,7628.0
,7628.0
52011,7626.0
,7627.0
50019,7648.0
50015,7648.0
50014,7648.0
50128,7659.0
53520,7539.0
69517,7076.0
55315,7705.0
66010,7550.0
66017,7549.0
66023,7549.0
58526,7642.0
64923,7642.0
66327,7542.0
63328,7506.0
,7506.0
8393,7081.0
16725,7089.0
16759,7089.0
16753,7089.0
,7089.0
,7089.0
29332,7089.0
29334,7089.0
29347,7089.0
29364,7089.0
31977,7076.0
31979,7076.0
31954,7076.0
31959,7076.0
31966,7076.0
31973,7076.0
31913,7076.0
31931,7076.0
35621,7089.0
35641,7089.0
35643,7089.0
19137,7076.0
30654,7084.0
,7084.0
,7010.0
,7010.0
,900015.0
,7392.0
,900015.0
,7392.0
17221,7392.0
17211,7301.0
,900009.0
,900009.0
,900009.0
,900009.0
,900009.0
31126,7076.0
31112,7076.0
9345,7394.0
9366,7520.0
,7025.0
,7076.0
,7025.0
,7725.0
9599,7725.0
9608,7725.0
,7753.0
,7985.0
,7930.0
,7930.0
,7930.0
,7930.0
,7930.0
,900002.0
,900002.0
,900009.0
19283,900009.0
19240,900009.0
19237,900009.0
19232,900009.0
11114,7924.0
,7993.0
,7993.0
,7993.0
,7988.0
,7988.0
,7988.0
,7993.0
,7993.0
11262,7993.0
,7985.0
,7985.0
,7985.0
,7985.0
,900002.0
,900002.0
,7936.0
,7936.0
,7936.0
,7936.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
22822,7025.0
22823,7025.0
22897,7025.0
,7708.0
,7708.0
12113,7720.0
12124,7720.0
,7720.0
,7720.0
,7720.0
,7720.0
,7720.0
,900002.0
,7757.0
12285,7757.0
,7757.0
,7748.0
,7748.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,7348.0
,7348.0
,7719.0
,7708.0
,7252.0
,7988.0
,7988.0
,7988.0
72814,900004.0
30742,7392.0
30771,7010.0
,900004.0
69130,7406.0
69132,7406.0
69141,7406.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,7726.0
,7924.0
64457,7510.0
,7392.0
,7392.0
,7392.0
,7392.0
,900002.0
,900002.0
,900002.0
52014,7625.0
52313,7635.0
,900002.0
,900002.0
,7986.0
,900002.0
,900002.0
,7053.0
,7739.0
,7753.0
,7753.0
,7753.0
66056,7549.0
,7406.0
66438,7552.0
65230,7772.0
,7570.0
,7556.0
,7049.0
,7930.0
,7930.0
,7930.0
,7930.0
,7753.0
,7753.0
,900002.0
,900004.0
,900004.0
,900002.0
,900002.0
,900002.0
,7595.0
,7594.0
,7089.0
,900010.0
,900002.0
,900005.0
,900005.0
,900006.0
,900004.0
,900004.0
,900004.0
,7301.0
,7728.0
,7014.0
,900002.0
,900002.0
,900002.0
,900002.0
,900005.0
,7757.0
,7220.0
,900002.0
,900002.0
,900009.0
,900002.0
,900009.0
,900004.0
,7025.0
,7025.0
,7025.0
,7025.0
,7025.0
,7025.0
,900002.0
,7250.0
,900002.0
,7586.0
,7586.0
,7772.0
,900005.0
,900005.0
,900005.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
79051,900004.0
78981,900004.0
,900004.0
78960,900004.0
78961,900004.0
,7348.0
,7348.0
,7348.0
,7348.0
,900005.0
,900005.0
,900005.0
,900002.0
,7716.0
,900006.0
,900006.0
,900006.0
75241,900004.0
75240,900004.0
75233,900004.0
75221,900004.0
75257,900004.0
75260,900004.0
75269,900004.0
,900004.0
,900004.0
75948,900004.0
,7910.0
22426,7910.0
22427,7910.0
,7910.0
22433,7910.0
21541,7910.0
21543,7910.0
,900002.0
,900002.0
,900002.0
22773,900004.0
75211,900004.0
,900004.0
76053,900004.0
76022,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
52117,7634.0
52136,7634.0
52148,7634.0
52131,7634.0
,900001.0
,900004.0
,900004.0
,900004.0
,7910.0
,7910.0
,7586.0
,7586.0
,7586.0
,7586.0
,7586.0
,7586.0
,7586.0
,7586.0
,7586.0
,7586.0
,7586.0
,7586.0
,7586.0
,7586.0
21689,7584.0
,900008.0
,900008.0
,900008.0
,900008.0
,900008.0
,900008.0
,7753.0
51735,7636.0
,7739.0
,7739.0
,7924.0
,7739.0
,7800.0
65572,7566.0
65573,7566.0
54232,7607.0
54234,7607.0
53928,7592.0
53937,7592.0
53924,7592.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
75916,900004.0
75917,900004.0
75925,900004.0
75951,900004.0
75945,900004.0
75838,900004.0
75835,900004.0
75878,900004.0
75876,900004.0
21516,7348.0
,7348.0
21530,7348.0
,7260.0
,7260.0
,7571.0
54128,7595.0
,7335.0
,900000.0
,900000.0
78872,900004.0
78869,900004.0
,7727.0
21966,7708.0
54535,7610.0
54526,7610.0
54420,7612.0
54419,7612.0
54430,7605.0
54439,7605.0
54429,7605.0
54434,7605.0
,7360.0
,7360.0
,900001.0
,900001.0
,900001.0
,900014.0
,7178.0
18541,7183.0
18554,7183.0
18220,7163.0
77010,900004.0
77019,900004.0
77428,900004.0
77435,900004.0
77417,900004.0
,900005.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
65194,7568.0
20898,7184.0
18628,7186.0
15094,7186.0
,7186.0
,7025.0
,7362.0
,7243.0
20908,7197.0
20919,7197.0
,7708.0
67123,7614.0
20902,7194.0
21483,7202.0
21485,7202.0
21487,7202.0
90812,7203.0
18605,7230.0
90245,7229.0
18534,7159.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
69410,7076.0
61311,7458.0
19114,7076.0
20625,7222.0
,900009.0
19281,900009.0
,7260.0
,7236.0
,900002.0
,900002.0
,900002.0
,900002.0
,7025.0
70663,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
16284,7213.0
,7930.0
,7930.0
,7081.0
20575,7161.0
,7365.0
,900002.0
,7173.0
,7173.0
13458,7173.0
,7173.0
13439,7178.0
13437,7178.0
,7705.0
,7401.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
50215,7645.0
50212,7645.0
17321,7210.0
17330,7210.0
65647,7571.0
,900005.0
,900005.0
,900004.0
,900010.0
,7722.0
,900012.0
,900002.0
,900002.0
,7245.0
,7645.0
,900002.0
,900005.0
,900005.0
,7753.0
,900002.0
,900002.0
,900002.0
,900002.0
,7739.0
,900002.0
,900002.0
,900002.0
,900002.0
,7739.0
,900005.0
,900005.0
,900002.0
,900011.0
,900002.0
,900001.0
,900002.0
,900011.0
,900002.0
,900010.0
,900005.0
,900004.0
,7348.0
,7800.0
,900002.0
,900010.0
,900013.0
,7985.0
,900004.0
,900002.0
,900002.0
,900005.0
,7236.0
,900005.0
,900005.0
,900005.0
,900002.0
,900011.0
,7246.0
,900005.0
,900002.0
,7739.0
,7800.0
,900002.0
,900002.0
,900002.0
,900001.0
,7725.0
,900005.0
,7739.0
,900002.0
,900005.0
,900004.0
,900002.0
,7800.0
,7271.0
,900002.0
,900002.0
,900005.0
,900002.0
,7250.0
,900002.0
,900005.0
,900013.0
,900011.0
,900011.0
,900011.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900005.0
,900004.0
,900002.0
,900002.0
,900002.0
,7716.0
,7930.0
,900009.0
19212,900009.0
19211,900009.0
21035,900009.0
34949,900009.0
,7053.0
,7053.0
,7049.0
,7049.0
,7053.0
,7089.0
,7089.0
,900009.0
,7089.0
,7089.0
,7076.0
,7089.0
,7018.0
10324,7014.0
36850,7089.0
36827,7089.0
36831,7089.0
36738,7089.0
,7712.0
,7712.0
,7712.0
10668,7752.0
10706,7752.0
10714,7739.0
10720,7739.0
,7740.0
,7740.0
10840,7923.0
10842,7923.0
10847,7923.0
10849,7923.0
10859,7923.0
10877,7922.0
,7712.0
,7924.0
11113,7924.0
,7988.0
,7988.0
11256,7993.0
,7985.0
,7985.0
,7985.0
,7985.0
,7985.0
,7988.0
,7988.0
,7985.0
,7924.0
,7924.0
,7924.0
,7924.0
,7748.0
,900002.0
,900002.0
,7936.0
,7936.0
,7936.0
,7936.0
,900002.0
,900002.0
,900002.0
,900002.0
,7708.0
,7014.0
26228,7018.0
,7766.0
,7766.0
,7766.0
,7766.0
,7766.0
,7766.0
12090,7766.0
12095,7766.0
,7728.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,7757.0
,7748.0
,7748.0
,7748.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,7720.0
72523,900004.0
70944,900004.0
70962,900004.0
78845,900004.0
78828,900004.0
78826,900004.0
,900002.0
,7930.0
,900002.0
,900002.0
,900002.0
,900004.0
,900004.0
,900004.0
,900004.0
,7186.0
68513,7520.0
68520,7010.0
63130,7528.0
,7708.0
72838,900004.0
,900004.0
,900004.0
,7722.0
,7246.0
,7648.0
,7250.0
,7250.0
30731,7084.0
,7084.0
,7084.0
30734,7010.0
30736,7010.0
30793,7392.0
71514,900004.0
69135,7406.0
,900002.0
70734,900004.0
,900001.0
,900001.0
,7722.0
,900009.0
,900009.0
,7757.0
,7757.0
5736,7556.0
,900002.0
65481,7769.0
65477,7554.0
,7586.0
,7586.0
63423,7343.0
63450,7343.0
61135,7190.0
,900005.0
,900005.0
,900005.0
,7910.0
,900004.0
,900004.0
,7438.0
,900002.0
62867,7507.0
,7507.0
,7400.0
,7358.0
,900002.0
,900005.0
,7510.0
,7924.0
64237,7559.0
,7392.0
,900002.0
,7985.0
,7739.0
,7753.0
,7753.0
,7753.0
,7753.0
62217,7355.0
,7425.0
,7643.0
,7644.0
65333,7765.0
65185,7558.0
,7571.0
,7753.0
,7753.0
,7753.0
,7753.0
,900009.0
,900004.0
,900004.0
,900004.0
,900009.0
,900002.0
,900002.0
,7539.0
,900001.0
,900001.0
,7365.0
,900009.0
,7053.0
,7049.0
,900002.0
,900009.0
,900009.0
,900009.0
,7049.0
,7049.0
,7049.0
,900009.0
,900002.0
,900002.0
,900002.0
,7089.0
,7753.0
,900009.0
,900009.0
,900009.0
,7049.0
,900009.0
,900009.0
,900006.0
,900006.0
,900009.0
,900009.0
,900009.0
,900009.0
,7049.0
,900009.0
,7722.0
,900002.0
,900023.0
,900002.0
,900002.0
,7739.0
,900005.0
,900010.0
,900012.0
,900011.0
,900002.0
,900002.0
,900002.0
,900005.0
,7722.0
,900002.0
,900002.0
,900002.0
,900005.0
,900004.0
,900002.0
,900002.0
,7712.0
,900002.0
,900005.0
,7250.0
,900005.0
,900002.0
,900002.0
,900004.0
,900002.0
,900002.0
,7748.0
,900010.0
,900002.0
,900004.0
,7800.0
,900004.0
,900005.0
,7753.0
,900001.0
,900002.0
,900002.0
,900005.0
,900002.0
,7712.0
,900004.0
,7985.0
,900005.0
,7722.0
,900002.0
,900002.0
,900002.0
,900002.0
,900004.0
,900010.0
,900002.0
,900002.0
,900002.0
,7348.0
,7728.0
,900001.0
,900002.0
,900010.0
,900002.0
,900004.0
,900002.0
,900002.0
,7712.0
,7301.0
,900004.0
,7924.0
,900005.0
,900002.0
,7753.0
,900002.0
,7924.0
,7348.0
,900002.0
,900010.0
,900010.0
,900005.0
,900010.0
,7722.0
,900001.0
,900005.0
,900005.0
,900005.0
,900002.0
,7301.0
,900001.0
,900011.0
,900005.0
,900005.0
,900002.0
,900002.0
,900013.0
,900002.0
,7722.0
,900001.0
,900002.0
,900002.0
,900002.0
,900010.0
,900002.0
,900005.0
,900002.0
,900005.0
,900005.0
,7753.0
,900010.0
,900002.0
,900002.0
,7236.0
,900002.0
,900001.0
,900005.0
,900010.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,7753.0
,7722.0
,900002.0
,900005.0
,900005.0
,900002.0
,900002.0
,900005.0
,900002.0
,900005.0
,900005.0
,900005.0
,900002.0
,900002.0
,900016.0
,900001.0
,900001.0
,900002.0
50640,7649.0
65182,7558.0
,7566.0
65567,7566.0
52149,7633.0
57939,7218.0
,900000.0
,900000.0
67323,7498.0
67435,7948.0
,7603.0
60718,7438.0
,7368.0
65046,7570.0
65044,7570.0
,7570.0
,7570.0
,7639.0
52231,7639.0
52228,7639.0
,7596.0
,7596.0
64013,7340.0
,7674.0
52414,7497.0
52012,7626.0
52316,7627.0
,7642.0
53526,900000.0
,7603.0
53214,7389.0
53615,900000.0
,7332.0
,7332.0
56716,7474.0
57124,7571.0
56828,7487.0
56822,7488.0
57212,7621.0
61247,7416.0
30420,7018.0
30425,7089.0
30424,7089.0
69528,7076.0
69214,7406.0
69212,7406.0
69315,7076.0
69332,7076.0
66011,7550.0
66016,7549.0
58531,900019.0
64926,7642.0
64922,7642.0
64812,7571.0
64841,7336.0
,7690.0
63361,7506.0
63329,7506.0
,7089.0
,7930.0
,7930.0
,7930.0
23838,7936.0
23810,7718.0
8394,7081.0
16732,7089.0
16751,7089.0
29336,7089.0
29357,7089.0
31948,7076.0
,7076.0
31962,7076.0
22358,7076.0
,7084.0
,7084.0
,7010.0
,7010.0
,7010.0
30876,7010.0
30896,7010.0
,7010.0
,7392.0
,7392.0
,900009.0
31323,7076.0
31117,7076.0
31114,7076.0
,7025.0
,7392.0
,7392.0
,7930.0
,7930.0
,7930.0
,7930.0
,7930.0
,900002.0
,900002.0
,900002.0
,900009.0
,900009.0
,900009.0
,900009.0
19264,900009.0
19243,900009.0
19230,900009.0
,900009.0
21040,900009.0
34942,900009.0
57552,7939.0
,7049.0
,7089.0
,7089.0
,7089.0
,900009.0
,7084.0
10716,7739.0
10721,7739.0
10742,7740.0
10744,7740.0
10746,7740.0
,7740.0
,7739.0
,7739.0
,7739.0
10864,7922.0
,7923.0
,7712.0
,7712.0
11124,7924.0
,7986.0
,7986.0
,7993.0
,7993.0
,7993.0
,7993.0
11243,7988.0
11259,7993.0
,7985.0
,7985.0
,7712.0
11422,7936.0
,900002.0
,900002.0
,900002.0
,900002.0
,7708.0
11930,7708.0
11935,7708.0
,7014.0
,7766.0
,7766.0
12089,7766.0
12091,7766.0
,7728.0
,7720.0
,7720.0
,7728.0
,7720.0
,7720.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,7757.0
,7748.0
,7748.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,7728.0
68824,7985.0
62713,7529.0
55219,7457.0
72023,900004.0
,7520.0
72528,900004.0
72533,900004.0
72569,900004.0
71234,900004.0
70947,900004.0
70935,900004.0
68917,7939.0
,900004.0
,900004.0
,900004.0
,900004.0
78846,900004.0
78822,900004.0
78821,900004.0
78889,900004.0
78895,900004.0
,900002.0
,7930.0
,900002.0
,900002.0
,900002.0
,900002.0
,900004.0
,900004.0
,900004.0
,7985.0
,7985.0
13137,7985.0
13138,7985.0
,900004.0
,900004.0
73116,900004.0
73121,900004.0
68511,7025.0
,7527.0
,900002.0
,900002.0
,900002.0
72810,900004.0
72811,900004.0
72815,900004.0
,900004.0
,900004.0
,7271.0
,900017.0
,7255.0
30770,7010.0
,7392.0
69120,7406.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,7053.0
,900009.0
,7053.0
,7053.0
,900009.0
,900009.0
,900009.0
,900009.0
,900009.0
,900005.0
,900005.0
,900005.0
,900005.0
,7089.0
,7089.0
,7089.0
,7089.0
,7089.0
,7089.0
,7089.0
,7089.0
,7076.0
,7076.0
,7076.0
,7076.0
,7014.0
,7165.0
,7165.0
,7163.0
,7156.0
,7160.0
,900016.0
,900016.0
,900016.0
,900016.0
,900006.0
,900006.0
,900006.0
,900006.0
,900006.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,7503.0
,900009.0
,900009.0
,900009.0
,900009.0
,900009.0
,900009.0
,900009.0
,900009.0
,7049.0
,7049.0
,7049.0
,7049.0
,7049.0
,7049.0
,7049.0
,900009.0
,7049.0
,7049.0
,7053.0
,7053.0
,7053.0
,7053.0
,900009.0
,900009.0
,900009.0
,900009.0
,900009.0
,900009.0
,900006.0
,900005.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,7748.0
,900009.0
,7753.0
50851,7402.0
50852,7402.0
,900009.0
,7049.0
,7049.0
,7049.0
,7049.0
,7049.0
,7049.0
,7049.0
,7049.0
,7049.0
,7049.0
,7049.0
,7049.0
,7049.0
,7049.0
,900009.0
,900009.0
,900009.0
,900009.0
,7159.0
,900009.0
,900009.0
,900009.0
,900009.0
,900009.0
,7938.0
,900006.0
,900006.0
,900005.0
,900005.0
,7053.0
,7053.0
,7053.0
,7053.0
,900017.0
,900004.0
,900004.0
,7348.0
,7348.0
,900004.0
,900004.0
,900006.0
,900006.0
,900006.0
,900006.0
,900006.0
,900006.0
,7412.0
61148,7450.0
53122,900000.0
,900004.0
,900004.0
,900004.0
,900009.0
,900009.0
,900009.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,7686.0
,7183.0
,7550.0
,7550.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
63637,7345.0
63639,7345.0
,7345.0
63613,7345.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900006.0
,900006.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
77471,900004.0
77472,900004.0
,7450.0
,900009.0
,7936.0
,7936.0
,7936.0
,7936.0
,7936.0
,7936.0
,7551.0
70651,900004.0
,900000.0
54612,7614.0
63152,7528.0
66836,7497.0
76820,900004.0
,900005.0
,900005.0
,900005.0
,900004.0
,900004.0
,900005.0
,7084.0
,7214.0
,900001.0
,7049.0
,900009.0
,900009.0
,900009.0
5739,7558.0
54914,900000.0
,7260.0
,900008.0
,900008.0
,7586.0
,900005.0
78857,900004.0
,900005.0
,900004.0
,7910.0
,7332.0
,7332.0
,7053.0
,900004.0
,900002.0
,900002.0
,7451.0
60241,7451.0
63531,7320.0
61738,7366.0
62710,7529.0
,7529.0
61932,7356.0
61917,7359.0
62051,7190.0
,7603.0
,7985.0
,900005.0
,7930.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
50219,7660.0
64461,7510.0
64460,7510.0
64236,7559.0
,7559.0
64224,7538.0
64226,7538.0
51012,7413.0
,7392.0
,7392.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
63554,7320.0
,7634.0
65951,7560.0
,7634.0
52015,7625.0
,7548.0
52246,7640.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,7368.0
53820,7329.0
,7985.0
,7985.0
,7985.0
,900002.0
,900002.0
,900002.0
,900002.0
,900004.0
,7985.0
,7739.0
,7753.0
,7753.0
,7753.0
,7753.0
,7753.0
,7753.0
,7739.0
66073,7550.0
66411,7552.0
66425,7547.0
62213,7344.0
62234,7344.0
66435,7552.0
,7336.0
,7425.0
65229,7772.0
,7558.0
65092,7762.0
,7570.0
65016,7763.0
,7049.0
,900002.0
,7753.0
,7753.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900009.0
,900002.0
,900002.0
,900002.0
,900002.0
66236,7539.0
,900001.0
,900001.0
,900001.0
,900001.0
,900001.0
,900002.0
,900009.0
,7506.0
,7595.0
,7595.0
,7362.0
56532,7347.0
54320,7690.0
54318,7689.0
,7537.0
,7089.0
51620,7630.0
,900002.0
,900002.0
,900002.0
,900002.0
,900004.0
,900004.0
65864,7541.0
,7752.0
23234,7939.0
,7621.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,7018.0
35721,7089.0
,900002.0
,900002.0
,900002.0
,900002.0
,7728.0
,900001.0
,900001.0
,900017.0
,900017.0
,7301.0
,900005.0
,7739.0
,7739.0
,7739.0
,7924.0
,7924.0
,7739.0
58737,7936.0
64270,7538.0
,900017.0
,900017.0
,900017.0
,900017.0
,900017.0
,900017.0
,900017.0
,900017.0
,900017.0
,900017.0
,900017.0
,900017.0
,900017.0
,7250.0
,7243.0
,7716.0
66032,7550.0
54337,7594.0
,900004.0
,900009.0
,900009.0
,7010.0
,7010.0
,7010.0
,900009.0
67629,7076.0
,900002.0
,900002.0
,900002.0
,900002.0
,7193.0
,7193.0
15021,7160.0
51814,7628.0
51813,7674.0
,900004.0
,900004.0
,900002.0
,900002.0
,900005.0
,900003.0
,900003.0
,900003.0
,900003.0
,900003.0
,900003.0
,900003.0
,900003.0
,900003.0
,7245.0
,7571.0
22875,7025.0
22877,7025.0
,7716.0
,7716.0
,7716.0
,7716.0
51841,7674.0
51831,7674.0
66959,7502.0
,7357.0
,7357.0
65544,7566.0
,7614.0
65244,7569.0
,7520.0
,900004.0
,900004.0
,900004.0
,900004.0
,900002.0
,900002.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,7561.0
78152,900004.0
78153,900004.0
78155,900004.0
78113,900004.0
78130,900004.0
,900002.0
,7716.0
,7716.0
,900005.0
,7049.0
,7049.0
,7049.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900010.0
,900010.0
23247,7939.0
,7348.0
,7348.0
,900020.0
,900002.0
,900002.0
,900002.0
,900004.0
,7265.0
,7265.0
,7348.0
65156,7556.0
65155,7556.0
51447,7406.0
,7025.0
,900002.0
,900002.0
,900002.0
,900002.0
,900005.0
,900005.0
,900005.0
,900005.0
,900002.0
,900001.0
,900006.0
,900006.0
,900006.0
,900006.0
,900006.0
,900006.0
,900006.0
,900006.0
,900006.0
,900006.0
,900004.0
23287,7939.0
,900004.0
,900004.0
,7301.0
,7246.0
,7800.0
,7728.0
,7014.0
,7014.0
,900002.0
,900002.0
,900002.0
,900007.0
,900005.0
,7271.0
,900004.0
,7084.0
,7084.0
,7025.0
,7025.0
,900002.0
,7250.0
,7250.0
,900010.0
63825,7594.0
,900002.0
,900002.0
,900008.0
,7586.0
,7586.0
,7603.0
,900004.0
,7720.0
,900005.0
,900005.0
,900005.0
,900004.0
79048,900004.0
79055,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,7348.0
,7348.0
,7348.0
,900002.0
30784,7301.0
,900006.0
,900006.0
,900006.0
75237,900004.0
75222,900004.0
75265,900004.0
75266,900004.0
,900004.0
,7220.0
,900006.0
,900009.0
,900009.0
,900009.0
,900009.0
,900009.0
,7053.0
,900005.0
,900005.0
,7800.0
,7348.0
,900002.0
,900004.0
,900002.0
,900002.0
,900004.0
,900011.0
,7250.0
,7722.0
,900002.0
,900002.0
,900005.0
,900002.0
,900002.0
,900004.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900005.0
,7722.0
,900002.0
,7753.0
,7753.0
,900002.0
,900005.0
,900002.0
,900004.0
,900002.0
,900002.0
,900010.0
,900002.0
,7722.0
,900002.0
,900002.0
,900005.0
,900005.0
,900005.0
,900002.0
,900004.0
,900002.0
,900002.0
,7722.0
,900023.0
,7250.0
,900005.0
,900004.0
,900004.0
,900002.0
,900002.0
,900002.0
,900005.0
,7250.0
,7722.0
,900002.0
,900002.0
,7722.0
,900001.0
,900002.0
,900001.0
,7250.0
,900002.0
,900011.0
,900005.0
,900002.0
,7924.0
,900005.0
,7800.0
,900004.0
,900001.0
,900001.0
,900002.0
,900005.0
,900004.0
,900004.0
,7722.0
,7800.0
,900011.0
,900011.0
,900011.0
,900011.0
,900005.0
,900002.0
,900002.0
,900005.0
,900004.0
,900002.0
,900002.0
,900005.0
,900001.0
,900010.0
,900010.0
,900010.0
,900002.0
,900002.0
,900002.0
,900005.0
,900002.0
,900002.0
,7753.0
,900002.0
,7348.0
,900002.0
,900002.0
,7924.0
,900005.0
,900004.0
,900011.0
,900011.0
,7739.0
,900002.0
,900002.0
,900002.0
,7708.0
,900010.0
,900002.0
,900002.0
,900010.0
,7722.0
,900013.0
,900002.0
,900005.0
,900005.0
,900005.0
,900004.0
,7301.0
,900005.0
,7722.0
,900002.0
,900005.0
,900002.0
,900001.0
,900002.0
,7800.0
,900010.0
,900010.0
,7722.0
,7451.0
,900017.0
,900005.0
,900005.0
,900005.0
